,user_id,item_id,rating,category
59009,58,313,5,884304267
18832,303,759,1,879544385
53339,318,514,2,884496524
42540,581,100,5,879641603
67584,610,172,4,888702962
48601,653,572,2,880153522
25415,437,69,2,880140501
82041,588,307,4,890014887
90252,870,9,5,879376967
41979,620,795,4,889988340
12252,366,860,2,888858078
87711,847,8,4,878941082
49860,504,731,3,887840014
49168,655,1602,3,891817435
60892,665,147,4,884291057
7734,130,150,5,874953558
6244,110,1206,3,886988321
63830,707,194,4,886286246
29556,495,404,4,888635380
98355,889,657,4,880177941
23532,11,386,3,891905279
29115,487,227,3,883531279
17444,406,435,5,880131642
25395,201,751,3,884110766
48747,536,474,5,882359678
3153,270,306,5,876953744
90224,833,298,5,875036383
54585,367,637,3,876690021
71074,851,353,3,890862878
38765,503,640,1,880383201
16018,416,532,3,888700659
5043,70,151,3,884148603
21788,370,514,4,879434969
57090,796,203,3,892690173
36198,130,436,3,875801573
75581,783,301,4,884326424
49531,619,879,4,885953743
25259,191,300,4,891560842
8910,365,813,5,891303901
23430,323,741,3,878739543
64679,828,1597,3,891037813
77977,730,269,5,880309870
20455,246,250,4,884924327
11539,371,237,5,877487052
98622,934,507,4,891192145
12870,135,744,4,879857612
21752,453,566,3,877561593
6536,56,228,3,892676340
44099,347,202,4,881654211
85204,168,845,4,884287668
82953,653,199,4,880150239
45254,551,70,4,892783057
28088,144,823,3,888104659
57733,840,465,4,891204798
91674,870,427,4,880584516
25301,314,423,4,877888060
72152,474,127,5,887915188
87234,391,427,5,877399512
79013,846,525,4,883947819
82984,201,217,3,884112627
10078,232,1128,2,888549907
33550,81,42,4,876534704
45245,387,231,3,886483194
82071,931,896,3,891036080
18202,64,230,5,889739994
91654,514,199,3,875463351
19199,236,69,5,890116426
13407,35,259,4,875459017
93771,457,368,1,882396133
31967,573,661,4,885844431
69108,116,300,3,876452094
91399,588,100,1,890015374
96558,788,148,3,880869215
65686,724,349,2,883757537
84172,651,515,5,879348966
87102,851,875,5,884205151
14102,7,260,1,892130982
22512,354,154,4,891217897
10132,125,73,5,892838288
31591,286,390,1,889652378
46659,704,304,2,891396595
91519,617,192,5,883788900
82971,624,298,4,879792378
95159,314,1029,2,877891603
47163,311,655,4,884365406
57532,655,662,2,888686011
12341,399,73,3,882343731
47863,487,1016,5,883444515
55848,693,942,2,875482396
34028,503,416,2,880472250
28747,441,15,3,891035699
10806,167,169,1,892738419
8694,184,588,5,889909812
18241,59,582,4,888205300
60811,49,1077,4,888068057
57344,792,476,1,877910206
64612,912,1041,4,875966616
82614,655,775,2,887523815
96796,788,192,4,880868838
27540,13,527,5,882140252
36199,8,259,1,879361604
81308,861,529,5,881274718
8472,144,33,5,888105902
15671,200,50,5,884128400
52249,774,229,2,888557329
69879,899,463,4,884121342
26403,222,31,5,878182453
57414,465,651,3,883531155
677,90,1198,5,891383866
30935,563,692,5,880506842
78390,592,754,3,882607325
48166,694,197,5,875727926
99590,226,179,4,883888853
25136,507,343,5,889964074
21340,405,559,5,885548330
14896,285,455,4,890595726
66566,846,72,4,883950129
87886,698,516,2,886367809
28666,249,228,4,879572496
73434,892,291,4,886607744
32259,454,118,4,888267128
50693,111,305,2,891680243
86991,885,135,2,885714159
45564,686,204,4,879546553
51633,498,449,3,881961932
58079,655,813,3,888474456
89692,658,530,4,875147995
39427,405,712,1,885547506
3217,221,468,3,875246824
26547,181,1026,1,878961781
31344,406,357,4,879446108
33978,533,196,4,888844941
30235,75,1,4,884050018
92338,655,1638,3,887488947
13093,389,98,4,879991264
18730,267,294,3,878970155
61823,325,1018,3,891479038
84531,804,307,4,879440600
98321,583,524,5,879384522
65653,823,282,3,878439364
78143,829,509,5,881698976
48909,693,631,3,875482826
21091,64,313,4,889736971
39004,500,639,4,883875195
53713,495,395,1,888637147
83970,756,95,3,874829258
4082,201,242,4,884110598
80311,483,515,4,878950971
53067,536,493,4,882359333
63306,393,687,3,887742916
8216,294,147,4,877819845
34285,330,739,5,876545368
17277,373,514,4,877098751
47817,606,25,5,878149689
89627,141,294,4,884584247
87131,716,31,3,879794996
12451,168,323,3,884286990
68589,757,176,5,888445730
92893,872,871,3,888479677
37659,313,133,5,891014956
64565,624,245,3,879792109
89156,882,290,4,879862217
10239,314,399,3,877889359
66816,523,1047,5,883702800
26668,48,496,5,879434791
17430,270,282,3,876954093
8397,6,286,2,883268170
3539,198,549,3,884208518
58056,399,102,3,882344236
16054,405,578,1,885548093
62552,870,603,5,875050723
62215,870,568,4,879714588
17389,10,56,5,877886598
92822,904,1152,4,879735551
50775,693,572,2,875484148
99632,318,340,4,884470115
45271,654,969,5,887864204
35609,35,879,4,875459073
25983,454,642,2,888267419
56395,326,391,4,879877005
3400,87,135,5,879875649
12930,38,252,5,892429567
74859,18,510,4,880130680
76049,630,273,5,885666779
76859,457,135,5,882397240
2250,228,475,3,889388521
34910,506,611,5,874874525
57271,770,289,5,875971655
75139,916,48,5,880844861
29174,234,195,2,892078936
37054,233,203,3,880923202
87226,769,685,3,885424305
20315,328,177,3,885047099
19025,297,70,5,875239619
28133,83,121,4,880306951
93470,627,435,5,879531158
88447,833,664,3,875124225
83586,416,1152,4,876697105
10621,283,709,5,879298206
67362,940,66,4,885922016
64145,782,338,2,891498676
8007,330,204,5,876546839
15115,295,174,4,879517062
88092,536,416,4,882360929
60137,684,435,3,878761717
57072,308,141,3,887739891
66660,61,751,3,891206274
34819,610,315,4,888702764
74741,927,240,3,879177456
45194,571,124,4,883354760
29489,517,1016,1,892607194
64106,514,191,5,875318224
69740,907,821,5,880160008
48151,656,344,4,892318520
41086,379,436,3,885063346
84821,429,293,4,882385293
52745,94,4,4,891721168
99296,549,405,4,881672556
36890,22,163,1,878886845
25439,92,409,3,890251791
25173,94,192,4,891721142
80794,788,720,3,880870482
7351,320,1188,4,884749411
56592,487,125,5,883444736
30375,276,144,5,874792401
24724,463,988,2,877384836
5143,303,716,2,879467639
47558,494,65,5,879541207
13726,385,82,1,879446786
28538,458,234,4,886397808
93365,788,167,3,880870582
18501,201,39,1,884112427
3852,181,688,1,878961668
50995,327,31,2,887820531
20632,116,1013,3,876453222
71712,450,734,2,882471737
18759,454,418,3,888267128
97452,912,357,5,875966429
51085,154,238,5,879139040
34158,181,547,1,878962720
14353,263,64,5,891298453
73589,896,542,3,887160677
57696,405,38,5,885548093
42652,634,293,3,877018347
10791,97,432,4,884238997
24124,121,479,5,891388113
97823,363,739,3,891498183
30570,416,140,4,886317030
53390,600,161,4,888451908
56917,778,238,3,890725804
97686,928,276,5,880937144
62755,676,328,5,892685657
4047,59,318,5,888204349
1548,222,552,2,878184596
2882,22,791,1,878887227
99643,886,50,5,876031501
89558,714,924,3,892777408
95360,919,183,3,875372802
20713,234,23,4,892334368
11179,330,570,4,876547674
94180,394,33,4,880889259
94925,184,735,3,889909868
31850,399,58,3,882344942
80578,868,1509,1,877111487
91847,828,462,3,891036630
78050,44,523,4,878348784
98513,623,288,1,891032140
10267,43,531,4,883955160
26920,326,483,5,879874963
60049,712,378,4,874730370
86656,503,86,5,880383098
22691,115,4,4,881172117
89659,922,29,3,891450805
94385,835,523,3,891033560
763,156,661,4,888185947
16614,201,184,3,884112245
88726,592,512,5,882956803
43924,543,518,3,874864736
22571,21,680,1,874950972
65456,537,511,5,886030652
81567,905,748,2,884983627
69303,303,405,4,879483802
72503,128,229,2,879968071
2197,275,520,4,880314218
24039,28,859,3,881961842
16686,385,500,4,879443352
52376,121,197,4,891388286
54038,146,315,5,891458193
46398,524,513,4,884634938
9644,174,66,5,886513706
25951,448,316,1,891887337
76210,711,475,5,876185673
93258,903,1098,5,891033606
13190,148,7,5,877017054
4164,336,66,3,877756126
77690,314,1145,4,877892488
16355,344,208,5,884901290
43247,682,655,5,888519725
43758,269,530,3,891448926
38452,207,70,3,875506737
47118,222,678,3,877562973
98172,685,886,1,879451211
24692,416,83,5,893213444
48804,24,98,5,875323401
72442,684,67,3,878762144
14126,279,184,5,890779991
6248,343,76,4,876407565
69589,786,133,5,882843353
22095,405,625,3,885548836
39147,606,7,4,878143509
18603,6,524,3,883600632
12805,207,194,4,875504118
20350,345,381,4,884993505
17825,245,50,4,888513664
25847,387,1134,1,886481183
9273,267,449,3,878973358
95992,654,15,3,887863557
87902,878,781,1,880871600
34104,500,1008,4,883865786
17671,123,132,3,879872672
65271,524,1050,2,884637501
921,224,178,4,888082468
40396,354,81,3,891217249
30064,497,748,4,878759432
75160,705,546,3,883427377
96000,541,395,2,883866300
43028,350,271,3,882347466
34596,128,25,3,879968185
26548,19,288,3,885411840
18134,450,162,5,882395913
52809,462,330,3,886365803
17069,201,693,4,884113949
85744,405,181,5,885547909
61873,568,224,4,877907236
44300,675,306,5,889488487
66250,648,14,2,882211223
64639,479,8,5,879461415
91864,886,64,5,876031573
55126,655,887,3,887650979
9414,244,1045,5,880602132
60136,727,178,4,883710123
41150,410,316,4,888627138
38090,201,402,2,884140975
68667,897,455,3,879993772
13134,188,216,5,875075300
50167,13,881,2,881514876
21068,407,371,2,875116964
6460,297,56,5,875239422
84822,788,89,5,880869548
44215,244,68,5,880602170
18974,450,183,4,882394180
75997,717,825,2,884642558
5740,334,1207,2,891550121
14557,201,331,4,884110967
22707,469,484,5,879524062
98062,52,288,3,882922454
2599,109,31,4,880577844
98702,614,535,2,879464376
85074,717,7,4,884642160
32013,313,88,2,891028956
58904,606,307,4,888334083
19172,363,554,1,891498012
66758,758,238,5,881975538
83786,346,566,5,874950766
115,90,648,4,891384754
5431,11,429,5,891904335
52825,250,175,5,878090004
90051,752,332,4,891208170
18893,318,697,5,884496008
13222,62,1074,4,879376299
96841,894,271,2,880993335
23416,450,729,4,887139517
4106,216,286,4,881432501
73132,709,79,3,879846440
10406,361,709,5,879440974
25159,254,196,4,886472400
63181,658,7,4,875145879
57678,141,276,1,884584817
59455,600,195,4,888451492
7332,13,759,2,882398542
51691,495,95,3,888634315
4510,125,22,5,892836395
44006,693,131,3,875484953
47403,454,742,3,888267315
31304,536,265,5,882360300
96787,559,652,4,891035633
76516,293,229,2,888907726
8328,303,260,3,879466291
91849,490,289,1,875427021
32809,539,50,3,879788136
75115,436,50,4,887769415
80896,851,1105,4,890862961
61792,303,73,3,879484918
20084,194,939,3,879550615
89767,551,265,4,892776336
60037,96,265,5,884403758
65322,711,288,1,879991364
8273,69,48,5,882145428
25610,363,293,4,891499329
84102,543,324,3,890723992
90015,234,1010,2,892335415
76029,871,307,3,888192315
28364,347,468,2,881654825
34396,569,151,5,879793948
86029,848,973,5,887046619
32590,454,121,4,888267128
4075,83,95,4,880308453
80339,190,237,5,891033773
22901,18,45,5,880130739
37457,254,1091,3,886475586
82756,846,436,4,883950286
98403,642,756,5,885604859
3201,62,4,4,879374640
44531,435,566,4,884132643
10821,135,564,1,879857956
12299,362,336,2,885019468
98016,293,1044,2,888908117
93562,890,451,2,882575274
12527,125,120,1,892839312
24556,95,449,3,879196665
35057,592,184,5,882956419
95697,574,268,5,891279174
14864,200,1411,3,884130289
97108,721,739,4,877139551
64508,159,866,5,880557539
74163,870,527,5,875679687
71481,111,311,4,891680028
21534,438,269,4,879867960
33855,40,270,3,889041477
23954,378,744,3,880044609
18734,275,451,3,880315170
88294,881,289,1,876535544
52880,296,19,5,884196524
98020,497,50,5,879310580
23044,489,1293,5,891446623
95379,897,1219,4,879991137
37916,334,12,5,891547016
60019,99,116,2,888469419
67583,207,195,3,875509307
78781,694,1126,5,875727449
88966,640,161,4,874778479
17445,110,11,4,886987922
28305,104,508,2,888465201
64963,892,71,3,886608348
71190,178,215,5,882826807
72723,859,293,4,885776056
77735,774,178,4,888556483
75587,410,689,2,888626881
49408,715,58,4,875964131
7472,368,379,4,889783562
82229,836,531,4,885754150
92707,919,125,4,875289113
11364,312,443,4,891698951
49085,305,713,4,886323115
53360,188,180,5,875073329
15948,106,48,3,881453290
64126,507,597,5,889966089
97332,244,67,4,880608820
75266,716,11,4,879795790
50462,760,65,2,875667131
82193,618,755,2,891309670
24930,407,227,2,875045190
77164,773,233,1,888540112
20412,332,106,4,887938687
22947,216,182,4,883981859
70378,840,489,3,891204385
71355,932,1512,5,891249038
7848,334,475,4,891544953
87846,534,824,4,877808260
29241,268,72,3,875743831
40856,406,5,4,880132276
91660,296,1251,5,884196469
17242,393,1053,3,889730011
45955,188,288,4,875071195
86857,846,89,5,883948003
29187,426,435,3,879444604
79177,758,195,5,881975416
27061,105,313,5,889214193
36787,23,432,4,884550048
30174,454,131,3,881960330
17894,95,79,4,879196231
46658,159,405,5,880557564
69838,405,65,1,885546379
71597,851,828,2,875730482
48930,632,98,4,879457217
94745,847,204,4,878939912
55257,612,300,4,875324266
30484,327,72,2,887819582
71876,92,246,4,890251289
42322,435,1225,3,884131597
47248,588,483,4,890015500
59227,454,114,3,881960330
41477,388,773,3,886441083
46276,194,157,4,879547184
65684,896,191,4,887158604
36297,425,201,3,878738104
76535,684,15,5,878759758
49227,119,826,4,874775580
84050,862,515,4,879302877
84480,804,429,4,879445037
41951,387,318,3,886479610
7088,323,199,4,878739953
65066,879,763,5,887761425
15517,130,255,4,874953794
78542,648,38,5,884882803
2483,303,323,1,879466214
40379,660,392,2,891200072
57225,703,410,4,875243028
31287,83,584,4,880308453
39118,71,282,3,885016990
917,68,742,1,876974198
5116,89,246,5,879461219
72030,831,323,2,891354275
66404,445,433,2,890987617
94750,428,269,5,885943749
79739,805,22,1,881694423
62564,561,209,4,885807369
5381,276,748,3,883822507
5766,299,50,4,877877775
17581,296,268,4,884196238
11842,227,1010,3,879035637
26059,271,286,4,885844610
87251,790,155,3,885157061
61357,650,54,2,891385876
20755,115,596,1,881170663
44820,626,948,1,878771281
69221,655,1516,3,887474630
8353,42,82,4,881107449
8367,75,108,4,884050661
11926,94,624,2,891723459
20850,223,1291,3,891550431
1285,200,588,5,884128499
75786,440,324,5,891548567
80138,653,132,3,880149897
40018,180,196,5,877355617
55457,559,196,5,891033805
68177,620,174,5,889988121
30938,488,210,4,891294896
4334,259,176,4,874725386
47729,503,70,4,880383174
61756,805,455,4,881694854
58485,650,69,2,891382877
33001,425,831,3,878739095
22973,452,597,5,885816916
40341,532,164,5,892519934
89227,851,820,3,875730947
42426,83,298,4,891181511
40152,468,1051,2,875284635
92496,846,68,3,883948765
61972,422,867,3,878059137
40013,401,659,3,891033061
824,286,746,4,877533058
85088,373,1444,3,877112116
19467,109,380,5,880578093
929,92,831,2,886443708
68369,780,497,2,891364059
16597,286,732,5,877531899
15405,343,435,4,876404343
89041,644,276,4,889077344
89613,861,45,5,881274698
79666,795,419,3,880569526
33882,163,301,3,891219977
68664,586,569,3,884060807
6640,32,100,3,883717662
52881,758,163,5,881976089
88316,864,145,4,888892230
30015,437,684,3,880382747
2377,99,182,4,886518810
55989,593,164,4,875671861
10980,385,474,5,881530739
36844,1,119,5,876893098
71639,187,137,5,879464895
47419,293,121,3,888905198
1800,116,1216,3,876452582
1284,145,1248,3,875272195
62316,768,591,4,883834945
79152,790,105,2,884462907
20306,344,357,5,884814432
81584,110,576,2,886988574
33567,43,1056,3,883955498
91973,346,195,5,874948703
7770,200,29,4,884130540
6790,13,502,5,882141458
77800,790,250,5,885158562
81100,840,186,4,891204827
54010,22,290,5,878886607
45692,458,195,4,886397318
52277,414,343,2,884999193
22057,332,1011,3,887938631
24218,385,451,1,879447205
38920,500,88,4,883875926
34255,476,288,4,883365734
77852,900,618,4,877833957
3361,64,187,5,889737395
82056,23,181,4,874784337
83347,782,1388,3,891500028
84536,115,302,4,881169559
9781,178,244,1,884837126
79121,804,120,3,879444077
83903,846,1439,2,883950463
58430,622,396,1,882671222
63683,429,72,2,882387551
84499,892,195,5,886607710
98309,915,896,2,891030070
26523,327,218,3,887746328
30820,92,411,4,875640189
20000,391,222,2,877399864
39896,276,367,3,874791667
27474,334,746,3,891548622
37221,318,318,5,884496218
35458,37,50,5,880915838
41724,379,188,4,892879481
55544,694,31,4,875728345
69970,15,249,1,879455764
15826,181,1344,1,878962240
43676,409,186,5,881109420
58948,846,672,4,883949594
6178,3,328,5,889237455
5715,94,313,4,891724925
